Year,Week,State,Total_Cases,Outbreak_Duration
2014,32,Selangor,9,54
2014,32,Kelantan,15,54
2014,32,Kelantan,63,54
2014,32,Kelantan,23,53
2014,32,Kelantan,47,53
2014,32,Selangor,9,52
2014,32,Selangor,10,52
2014,32,Kelantan,15,52
2014,32,Selangor,11,51
2014,32,Selangor,24,51
2014,32,Selangor,18,51
2014,32,Kelantan,40,51
2014,32,Selangor,19,50
2014,32,Selangor,24,50
2014,32,Kelantan,31,50
2014,32,Kelantan,18,49
2014,32,Kelantan,78,49
2014,32,Kelantan,44,49
2014,32,Selangor,6,48
2014,32,Kelantan,21,48
2014,32,Selangor,12,47
2014,32,Kelantan,17,47
2014,32,Kelantan,16,47
2014,32,Selangor,6,46
2014,32,Selangor,10,46
2014,32,Selangor,13,46
2014,32,Kelantan,26,46
2014,32,Kelantan,15,46
2014,32,Kelantan,18,46
2014,32,Selangor,11,45
2014,32,Kelantan,52,45
2014,32,Selangor,8,45
2014,32,Selangor,7,44
2014,32,Selangor,15,44
2014,32,Selangor,13,44
2014,32,Kelantan,61,44
2014,32,Selangor,9,43
2014,32,Sarawak,9,43
2014,32,Selangor,7,42
2014,32,Selangor,15,42
2014,32,Kelantan,48,42
2014,32,Kelantan,18,42
2014,32,Kelantan,21,42
2014,32,Kelantan,89,42
2014,32,Selangor,10,41
2014,32,Kelantan,26,41
2014,32,Selangor,7,40
2014,32,Selangor,10,40
2014,32,Selangor,9,40
2014,32,Kelantan,21,40
2014,32,Kelantan,34,40
2014,32,N.Sembilan,6,40
2014,32,Selangor,9,39
2014,32,Selangor,8,39
2014,32,Kelantan,24,39
2014,32,Kelantan,19,39
2014,32,Kelantan,56,39
2014,32,Selangor,8,38
2014,32,Selangor,9,38
2014,32,Kelantan,6,38
2014,32,Kelantan,23,38
2014,32,Kelantan,65,38
2014,32,Kelantan,27,38
2014,32,Kelantan,33,38
2014,32,Kelantan,29,38
2014,32,Kelantan,26,38
2014,32,Kelantan,37,38
2014,32,Kelantan,29,38
2014,32,Selangor,5,37
2014,32,Kelantan,22,37
2014,32,Kelantan,7,37
2014,32,Kelantan,30,37
2014,32,Kelantan,19,37
2014,32,Selangor,5,36
2014,32,Selangor,10,36
2014,32,Selangor,15,36
2014,32,Selangor,12,36
2014,32,Selangor,7,35
2014,32,Kelantan,21,35
2014,32,Kelantan,61,35
2014,32,Kelantan,44,35
2014,32,Selangor,7,34
2014,32,Kelantan,37,34
2014,32,Kelantan,12,34
2014,32,Kelantan,23,34
2014,32,Kelantan,15,34
2014,32,Kelantan,15,34
2014,32,Kelantan,12,34
2014,32,Selangor,4,33
2014,32,Selangor,5,33
2014,32,Kelantan,14,33
2014,32,Kelantan,21,33
2014,32,Selangor,9,32
2014,32,Selangor,6,32
2014,32,Selangor,4,32
2014,32,Kelantan,18,32
2014,32,Kelantan,14,32
2014,32,Kelantan,12,32
2014,32,Kelantan,82,32
2014,32,Kelantan,15,32
2014,32,Kelantan,28,32
2014,32,Selangor,4,32
2014,32,Kelantan,14,32
2014,32,Selangor,12,31
2014,32,Selangor,11,31
2014,32,Selangor,7,31
2014,32,Selangor,13,31
2014,32,Selangor,7,31
2014,32,Kelantan,10,31
2014,32,Kelantan,38,31
2014,32,Kelantan,9,31
2014,32,Kelantan,9,31
2014,32,Selangor,4,31
2014,32,Selangor,4,31
2014,33,Selangor,97,254
2014,33,Selangor,43,144
2014,33,Selangor,59,135
2014,33,Selangor,84,131
2014,33,Selangor,31,115
2014,33,Selangor,35,110
2014,33,Selangor,22,101
2014,33,Kelantan,93,99
2014,33,Selangor,41,98
2014,33,Kelantan,39,96
2014,33,Selangor,30,90
2014,33,Selangor,25,90
2014,33,Selangor,19,90
2014,33,Selangor,19,89
2014,33,Selangor,30,89
2014,33,Kelantan,77,86
2014,33,Selangor,23,85
2014,33,Selangor,16,82
2014,33,Selangor,33,82
2014,33,Selangor,53,82
2014,33,Selangor,24,82
2014,33,Selangor,16,81
2014,33,Selangor,45,79
2014,33,Kelantan,28,77
2014,33,Kelantan,63,77
2014,33,Selangor,25,73
2014,33,Selangor,29,73
2014,33,Selangor,13,71
2014,33,Selangor,20,70
2014,33,Selangor,8,70
2014,33,Selangor,14,67
2014,33,Kelantan,147,67
2014,33,Selangor,13,66
2014,33,Kelantan,80,66
2014,33,Kelantan,126,66
2014,33,Selangor,17,64
2014,33,Selangor,17,63
2014,33,Kelantan,19,63
2014,33,Selangor,12,61
2014,33,Kelantan,19,61
2014,33,Kelantan,68,61
2014,33,Kelantan,27,60
2014,33,Kelantan,50,60
2014,33,Selangor,12,59
2014,33,Kelantan,18,59
2014,33,Selangor,12,58
2014,33,Selangor,31,58
2014,33,Selangor,23,58
2014,33,Kelantan,46,58
2014,33,Selangor,9,58
2014,33,Selangor,20,57
2014,33,Selangor,31,57
2014,33,Kelantan,39,57
2014,33,Kelantan,27,56
2014,33,Kelantan,93,56
2014,33,Kelantan,48,56
2014,33,Selangor,9,55
2014,33,Kelantan,25,55
2014,33,Kelantan,24,54
2014,33,Kelantan,18,54
2014,33,Selangor,11,53
2014,33,Selangor,14,53
2014,33,Kelantan,26,53
2014,33,Kelantan,20,53
2014,33,Kelantan,26,53
2014,33,Kelantan,57,52
2014,33,Selangor,6,52
2014,33,Selangor,21,51
2014,33,Selangor,15,51
2014,33,Kelantan,76,51
2014,33,Selangor,9,50
2014,33,Sarawak,9,50
2014,33,Selangor,7,49
2014,33,Selangor,16,49
2014,33,Kelantan,60,49
2014,33,Kelantan,21,49
2014,33,Kelantan,24,49
2014,33,Kelantan,120,49
2014,33,Kelantan,34,48
2014,33,Selangor,7,47
2014,33,Selangor,10,47
2014,33,Kelantan,23,47
2014,33,Kelantan,55,47
2014,33,Kelantan,31,46
2014,33,Kelantan,21,46
2014,33,Kelantan,68,46
2014,33,Selangor,9,46
2014,33,Selangor,8,45
2014,33,Selangor,8,45
2014,33,Kelantan,28,45
2014,33,Kelantan,84,45
2014,33,Kelantan,45,45
2014,33,Kelantan,43,45
2014,33,Kelantan,39,45
2014,33,Kelantan,32,45
2014,33,Kelantan,43,45
2014,33,Kelantan,37,45
2014,33,Selangor,8,45
2014,33,Kelantan,7,44
2014,33,Kelantan,37,44
2014,33,Kelantan,19,44
2014,33,Selangor,6,43
2014,33,Selangor,10,43
2014,33,Selangor,18,43
2014,33,Selangor,13,43
2014,33,Selangor,7,42
2014,33,Kelantan,29,42
2014,33,Kelantan,93,42
2014,33,Kelantan,54,42
2014,33,Kelantan,43,41
2014,33,Kelantan,19,41
2014,33,Kelantan,33,41
2014,33,Kelantan,17,41
2014,33,Kelantan,22,41
2014,33,Kelantan,16,41
2014,33,Kelantan,25,40
2014,33,Kelantan,24,40
2014,33,Selangor,12,39
2014,33,Kelantan,22,39
2014,33,Kelantan,25,39
2014,33,Kelantan,15,39
2014,33,Kelantan,100,39
2014,33,Kelantan,21,39
2014,33,Kelantan,34,39
2014,33,Selangor,15,38
2014,33,Selangor,13,38
2014,33,Selangor,9,38
2014,33,Selangor,16,38
2014,33,Selangor,8,38
2014,33,Kelantan,10,38
2014,33,Kelantan,49,38
2014,33,Kelantan,10,38
2014,33,Kelantan,12,38
2014,33,Selangor,6,38
2014,33,Selangor,6,37
2014,33,Selangor,7,37
2014,33,Kelantan,22,37
2014,33,Kelantan,33,37
2014,33,Selangor,6,36
2014,33,Selangor,11,36
2014,33,Kelantan,28,36
2014,33,Kelantan,11,36
2014,33,Kelantan,32,36
2014,33,Kelantan,22,36
2014,33,Selangor,8,35
2014,33,Selangor,12,35
2014,33,Selangor,17,35
2014,33,Kelantan,13,35
2014,33,Kelantan,12,35
2014,33,Kelantan,26,35
2014,33,Kelantan,15,35
2014,33,Selangor,11,34
2014,33,Selangor,9,34
2014,33,Selangor,9,34
2014,33,Selangor,8,34
2014,33,Kelantan,8,34
2014,33,Kelantan,11,34
2014,33,Kelantan,26,34
2014,33,Kelantan,15,34
2014,33,Kelantan,21,34
2014,33,Selangor,4,33
2014,33,Selangor,9,33
2014,33,Selangor,16,33
2014,33,Selangor,7,33
2014,33,Selangor,6,33
2014,33,Selangor,7,33
2014,33,Selangor,5,33
2014,33,Selangor,5,33
2014,33,Selangor,7,33
2014,33,Selangor,7,33
2014,33,Kelantan,19,33
2014,33,Selangor,6,33
2014,33,Selangor,4,32
2014,33,Selangor,6,32
2014,33,Kelantan,30,32
2014,33,Kelantan,15,32
2014,33,Kelantan,17,32
2014,33,Kelantan,24,32
2014,33,Kelantan,16,32
2014,33,Kelantan,12,32
2014,33,Kelantan,20,32
2014,33,Selangor,14,31
2014,33,Selangor,8,31
2014,33,Kelantan,14,31
2014,33,Kelantan,7,31
2014,34,Selangor,103,261
2014,34,Selangor,45,151
2014,34,Selangor,60,142
2014,34,Selangor,87,138
2014,34,Selangor,33,122
2014,34,Selangor,37,117
2014,34,Selangor,27,108
2014,34,Kelantan,95,106
2014,34,Selangor,43,105
2014,34,Kelantan,40,103
2014,34,Selangor,23,97
2014,34,Selangor,32,96
2014,34,Selangor,33,94
2014,34,Kelantan,88,93
2014,34,Selangor,24,92
2014,34,Selangor,37,89
2014,34,Selangor,55,89
2014,34,Selangor,26,89
2014,34,Selangor,46,86
2014,34,Kelantan,31,84
2014,34,Kelantan,68,84
2014,34,Selangor,29,80
2014,34,Selangor,30,80
2014,34,Selangor,13,78
2014,34,Selangor,25,77
2014,34,Selangor,15,74
2014,34,Kelantan,157,74
2014,34,Selangor,13,73
2014,34,Kelantan,89,73
2014,34,Kelantan,147,73
2014,34,Kelantan,29,70
2014,34,Selangor,12,68
2014,34,Kelantan,20,68
2014,34,Kelantan,80,68
2014,34,Kelantan,31,67
2014,34,Kelantan,59,67
2014,34,Selangor,10,66
2014,34,Selangor,12,66
2014,34,Kelantan,21,66
2014,34,Selangor,36,65
2014,34,Selangor,23,65
2014,34,Kelantan,55,65
2014,34,Selangor,21,64
2014,34,Selangor,38,64
2014,34,Kelantan,46,64
2014,34,Kelantan,32,63
2014,34,Kelantan,102,63
2014,34,Kelantan,54,63
2014,34,Selangor,10,62
2014,34,Kelantan,27,62
2014,34,Kelantan,34,61
2014,34,Kelantan,23,61
2014,34,Selangor,16,60
2014,34,Kelantan,33,60
2014,34,Kelantan,24,60
2014,34,Kelantan,34,60
2014,34,Kelantan,60,59
2014,34,Selangor,21,58
2014,34,Selangor,16,58
2014,34,Kelantan,84,58
2014,34,Selangor,8,56
2014,34,Kelantan,73,56
2014,34,Kelantan,23,56
2014,34,Kelantan,30,56
2014,34,Kelantan,137,56
2014,34,Kelantan,43,55
2014,34,Kelantan,26,54
2014,34,Kelantan,71,54
2014,34,Kelantan,36,53
2014,34,Kelantan,25,53
2014,34,Kelantan,89,53
2014,34,Kelantan,29,52
2014,34,Kelantan,92,52
2014,34,Kelantan,51,52
2014,34,Kelantan,50,52
2014,34,Kelantan,50,52
2014,34,Kelantan,39,52
2014,34,Kelantan,46,52
2014,34,Kelantan,50,52
2014,34,Kelantan,49,51
2014,34,Kelantan,20,51
2014,34,Selangor,18,50
2014,34,Selangor,15,50
2014,34,Selangor,8,49
2014,34,Kelantan,33,49
2014,34,Kelantan,111,49
2014,34,Kelantan,62,49
2014,34,Kelantan,51,48
2014,34,Kelantan,21,48
2014,34,Kelantan,43,48
2014,34,Kelantan,19,48
2014,34,Kelantan,29,48
2014,34,Kelantan,17,48
2014,34,Kelantan,35,47
2014,34,Kelantan,25,47
2014,34,Selangor,13,46
2014,34,Kelantan,31,46
2014,34,Kelantan,32,46
2014,34,Kelantan,21,46
2014,34,Kelantan,108,46
2014,34,Kelantan,26,46
2014,34,Kelantan,42,46
2014,34,Selangor,15,45
2014,34,Selangor,13,45
2014,34,Selangor,16,45
2014,34,Selangor,17,45
2014,34,Kelantan,11,45
2014,34,Kelantan,53,45
2014,34,Kelantan,13,45
2014,34,Kelantan,17,45
2014,34,Kelantan,37,44
2014,34,Kelantan,7,43
2014,34,Kelantan,11,43
2014,34,Kelantan,41,43
2014,34,Kelantan,18,43
2014,34,Kelantan,32,43
2014,34,Kelantan,25,43
2014,34,Selangor,11,42
2014,34,Selangor,15,42
2014,34,Selangor,20,42
2014,34,Kelantan,22,42
2014,34,Kelantan,13,42
2014,34,Kelantan,35,42
2014,34,Kelantan,24,42
2014,34,Selangor,14,41
2014,34,Selangor,11,41
2014,34,Selangor,9,41
2014,34,Kelantan,13,41
2014,34,Kelantan,13,41
2014,34,Kelantan,30,41
2014,34,Kelantan,16,41
2014,34,Kelantan,43,41
2014,34,Selangor,19,40
2014,34,Selangor,7,40
2014,34,Selangor,6,40
2014,34,Selangor,9,40
2014,34,Selangor,7,40
2014,34,Kelantan,24,40
2014,34,Selangor,8,40
2014,34,Selangor,6,39
2014,34,Kelantan,37,39
2014,34,Kelantan,17,39
2014,34,Kelantan,26,39
2014,34,Kelantan,36,39
2014,34,Kelantan,20,39
2014,34,Kelantan,14,39
2014,34,Kelantan,21,39
2014,34,Selangor,18,38
2014,34,Selangor,8,38
2014,34,Kelantan,23,38
2014,34,Kelantan,8,38
2014,34,Selangor,16,37
2014,34,Selangor,5,37
2014,34,Kelantan,15,37
2014,34,Selangor,5,36
2014,34,Kelantan,9,36
2014,34,Selangor,11,35
2014,34,Selangor,18,35
2014,34,Kelantan,21,35
2014,34,Kelantan,11,35
2014,34,Kelantan,18,35
2014,34,Kelantan,11,35
2014,34,Kelantan,18,35
2014,34,Selangor,5,34
2014,34,Selangor,6,34
2014,34,Selangor,4,34
2014,34,Kelantan,13,34
2014,34,Kelantan,18,34
2014,34,Kelantan,10,34
2014,34,Kelantan,17,34
2014,34,Kelantan,28,34
2014,34,Kelantan,6,34
2014,34,Selangor,5,33
2014,34,Selangor,10,33
2014,34,Selangor,9,33
2014,34,Kelantan,10,33
2014,34,Kelantan,15,33
2014,34,Kelantan,9,33
2014,34,Kelantan,9,33
2014,34,Kelantan,16,33
2014,34,Kelantan,6,32
2014,34,Selangor,8,32
2014,34,Selangor,10,32
2014,34,Selangor,9,32
2014,34,Selangor,7,32
2014,34,Selangor,6,32
2014,34,Selangor,5,32
2014,34,Kelantan,14,32
2014,34,Kelantan,12,32
2014,34,Kelantan,8,32
2014,34,Selangor,8,31
2014,34,Selangor,7,31
2014,35,Selangor,108,268
2014,35,Selangor,48,158
2014,35,Selangor,88,145
2014,35,Selangor,33,129
2014,35,Selangor,30,115
2014,35,Kelantan,100,113
2014,35,Selangor,43,112
2014,35,Kelantan,42,110
2014,35,Selangor,24,104
2014,35,Selangor,33,103
2014,35,Kelantan,91,100
2014,35,Selangor,24,99
2014,35,Selangor,38,96
2014,35,Selangor,26,96
2014,35,Selangor,47,93
2014,35,Kelantan,76,91
2014,35,Kelantan,31,91
2014,35,Selangor,30,87
2014,35,Selangor,32,87
2014,35,Selangor,32,84
2014,35,Kelantan,159,81
2014,35,Kelantan,159,80
2014,35,Kelantan,91,80
2014,35,Kelantan,36,77
2014,35,Kelantan,85,75
2014,35,Kelantan,26,75
2014,35,Kelantan,62,74
2014,35,Kelantan,33,74
2014,35,Kelantan,24,73
2014,35,Kelantan,57,72
2014,35,Selangor,10,72
2014,35,Selangor,38,72
2014,35,Selangor,22,71
2014,35,Kelantan,55,71
2014,35,Selangor,40,71
2014,35,Kelantan,56,70
2014,35,Kelantan,106,70
2014,35,Kelantan,40,70
2014,35,Selangor,10,69
2014,35,Kelantan,29,68
2014,35,Kelantan,39,68
2014,35,Kelantan,44,67
2014,35,Kelantan,28,67
2014,35,Kelantan,35,67
2014,35,Selangor,19,67
2014,35,Kelantan,63,66
2014,35,Kelantan,97,65
2014,35,Selangor,21,65
2014,35,Selangor,22,65
2014,35,Kelantan,141,63
2014,35,Kelantan,33,63
2014,35,Kelantan,23,63
2014,35,Kelantan,80,63
2014,35,Selangor,8,63
2014,35,Kelantan,46,62
2014,35,Kelantan,76,61
2014,35,Kelantan,29,61
2014,35,Kelantan,101,60
2014,35,Kelantan,27,60
2014,35,Kelantan,37,60
2014,35,Selangor,10,59
2014,35,Kelantan,64,59
2014,35,Kelantan,46,59
2014,35,Kelantan,40,59
2014,35,Kelantan,60,59
2014,35,Kelantan,54,59
2014,35,Kelantan,56,59
2014,35,Kelantan,97,59
2014,35,Kelantan,59,58
2014,35,Selangor,8,56
2014,35,Kelantan,69,56
2014,35,Kelantan,121,56
2014,35,Kelantan,38,56
2014,35,Kelantan,36,55
2014,35,Kelantan,31,55
2014,35,Kelantan,43,55
2014,35,Kelantan,23,55
2014,35,Kelantan,53,55
2014,35,Kelantan,18,55
2014,35,Kelantan,25,54
2014,35,Kelantan,35,54
2014,35,Selangor,16,53
2014,35,Kelantan,46,53
2014,35,Kelantan,29,53
2014,35,Kelantan,113,53
2014,35,Kelantan,26,53
2014,35,Kelantan,35,53
2014,35,Kelantan,36,53
2014,35,Kelantan,17,52
2014,35,Kelantan,18,52
2014,35,Kelantan,59,52
2014,35,Kelantan,12,52
2014,35,Selangor,20,52
2014,35,Selangor,17,51
2014,35,Kelantan,41,51
2014,35,Kelantan,20,50
2014,35,Kelantan,41,50
2014,35,Selangor,7,50
2014,35,Kelantan,25,50
2014,35,Selangor,12,49
2014,35,Kelantan,24,49
2014,35,Kelantan,45,49
2014,35,Kelantan,37,49
2014,35,Selangor,20,49
2014,35,Selangor,16,49
2014,35,Selangor,14,48
2014,35,Kelantan,13,48
2014,35,Kelantan,58,48
2014,35,Kelantan,18,48
2014,35,Kelantan,35,48
2014,35,Kelantan,13,48
2014,35,Kelantan,13,48
2014,35,Selangor,11,48
2014,35,Selangor,22,47
2014,35,Selangor,8,47
2014,35,Selangor,9,47
2014,35,Selangor,6,47
2014,35,Kelantan,26,47
2014,35,Kelantan,27,46
2014,35,Kelantan,47,46
2014,35,Kelantan,34,46
2014,35,Kelantan,18,46
2014,35,Kelantan,44,46
2014,35,Kelantan,21,46
2014,35,Kelantan,14,46
2014,35,Selangor,21,45
2014,35,Kelantan,9,45
2014,35,Kelantan,29,45
2014,35,Kelantan,18,44
2014,35,Selangor,19,44
2014,35,Selangor,6,44
2014,35,Kelantan,15,43
2014,35,Selangor,5,43
2014,35,Kelantan,11,42
2014,35,Kelantan,24,42
2014,35,Kelantan,21,42
2014,35,Kelantan,15,42
2014,35,Kelantan,19,42
2014,35,Kelantan,6,41
2014,35,Kelantan,30,41
2014,35,Kelantan,12,41
2014,35,Kelantan,25,41
2014,35,Kelantan,15,41
2014,35,Selangor,5,41
2014,35,Selangor,7,41
2014,35,Selangor,8,40
2014,35,Kelantan,17,40
2014,35,Kelantan,10,40
2014,35,Kelantan,10,40
2014,35,Kelantan,10,40
2014,35,Kelantan,15,40
2014,35,Kelantan,12,40
2014,35,Selangor,10,40
2014,35,Selangor,10,40
2014,35,Selangor,8,39
2014,35,Selangor,13,39
2014,35,Selangor,11,39
2014,35,Selangor,10,39
2014,35,Kelantan,16,39
2014,35,Kelantan,14,39
2014,35,Selangor,5,39
2014,35,Selangor,12,38
2014,35,Selangor,8,37
2014,35,Selangor,11,37
2014,35,Kelantan,14,37
2014,35,Kelantan,14,37
2014,35,Selangor,7,37
2014,35,Selangor,6,37
2014,35,Selangor,5,37
2014,35,Selangor,5,36
2014,35,Kelantan,32,36
2014,35,Selangor,7,36
2014,35,Selangor,4,36
2014,35,Kelantan,9,35
2014,35,Kelantan,12,35
2014,35,Selangor,5,34
2014,35,Kelantan,18,34
2014,35,Kelantan,12,34
2014,35,Kelantan,7,33
2014,35,Kelantan,12,33
2014,35,Selangor,5,33
2014,35,Selangor,12,33
2014,35,P.Pinang,10,33
2014,35,Kelantan,8,33
2014,35,Kelantan,8,33
2014,35,Selangor,7,32
2014,35,Kelantan,13,32
2014,35,Kelantan,23,32
2014,35,Kelantan,21,32
2014,35,Kelantan,27,32
2014,35,Selangor,7,32
2014,35,Selangor,20,32
2014,35,Selangor,5,31
2014,35,Selangor,5,31
2014,35,Kelantan,48,31
2014,35,Kelantan,11,31
2014,36,Selangor,110,275
2014,36,Selangor,49,165
2014,36,Selangor,89,152
2014,36,Selangor,35,122
2014,36,Kelantan,102,120
2014,36,Kelantan,42,117
2014,36,Selangor,24,111
2014,36,Selangor,33,110
2014,36,Kelantan,91,107
2014,36,Selangor,25,106
2014,36,Selangor,49,103
2014,36,Selangor,47,100
2014,36,Kelantan,93,98
2014,36,Selangor,35,94
2014,36,Selangor,32,91
2014,36,Kelantan,159,88
2014,36,Kelantan,166,87
2014,36,Kelantan,94,87
2014,36,Kelantan,40,84
2014,36,Kelantan,88,82
2014,36,Kelantan,29,82
2014,36,Kelantan,33,81
2014,36,Kelantan,65,81
2014,36,Kelantan,30,80
2014,36,Kelantan,61,79
2014,36,Selangor,42,79
2014,36,Selangor,42,78
2014,36,Kelantan,60,78
2014,36,Selangor,24,78
2014,36,Kelantan,50,77
2014,36,Kelantan,106,77
2014,36,Kelantan,60,77
2014,36,Kelantan,32,75
2014,36,Kelantan,46,75
2014,36,Kelantan,55,74
2014,36,Kelantan,34,74
2014,36,Selangor,20,74
2014,36,Kelantan,37,74
2014,36,Kelantan,67,73
2014,36,Kelantan,100,72
2014,36,Selangor,23,72
2014,36,Selangor,21,72
2014,36,Kelantan,142,70
2014,36,Kelantan,40,70
2014,36,Selangor,9,70
2014,36,Kelantan,92,70
2014,36,Kelantan,25,70
2014,36,Kelantan,50,69
2014,36,Kelantan,32,68
2014,36,Kelantan,84,68
2014,36,Kelantan,27,67
2014,36,Kelantan,110,67
2014,36,Kelantan,39,67
2014,36,Kelantan,76,66
2014,36,Kelantan,56,66
2014,36,Kelantan,58,66
2014,36,Kelantan,70,66
2014,36,Kelantan,41,66
2014,36,Kelantan,98,66
2014,36,Kelantan,60,65
2014,36,Selangor,19,64
2014,36,Kelantan,74,63
2014,36,Kelantan,137,63
2014,36,Kelantan,39,63
2014,36,Kelantan,42,62
2014,36,Kelantan,23,62
2014,36,Kelantan,47,62
2014,36,Kelantan,44,62
2014,36,Kelantan,63,62
2014,36,Kelantan,32,60
2014,36,Kelantan,48,60
2014,36,Kelantan,37,60
2014,36,Kelantan,38,60
2014,36,Kelantan,119,60
2014,36,Kelantan,42,60
2014,36,Selangor,16,60
2014,36,Kelantan,25,59
2014,36,Kelantan,24,59
2014,36,Selangor,23,59
2014,36,Kelantan,14,59
2014,36,Kelantan,59,59
2014,36,Kelantan,41,58
2014,36,Kelantan,22,57
2014,36,Kelantan,47,56
2014,36,Kelantan,47,56
2014,36,Selangor,13,56
2014,36,Selangor,17,56
2014,36,Kelantan,69,55
2014,36,Kelantan,20,55
2014,36,Kelantan,40,55
2014,36,Kelantan,28,54
2014,36,Selangor,9,54
2014,36,Selangor,24,54
2014,36,Kelantan,50,53
2014,36,Kelantan,30,53
2014,36,Kelantan,35,53
2014,36,Kelantan,50,53
2014,36,Kelantan,20,53
2014,36,Kelantan,35,52
2014,36,Kelantan,10,52
2014,36,Selangor,22,52
2014,36,Kelantan,21,51
2014,36,Selangor,8,51
2014,36,Selangor,20,51
2014,36,Selangor,6,50
2014,36,Kelantan,19,49
2014,36,Kelantan,27,49
2014,36,Kelantan,25,49
2014,36,Kelantan,22,49
2014,36,Kelantan,28,48
2014,36,Kelantan,12,48
2014,36,Kelantan,33,48
2014,36,Kelantan,7,48
2014,36,Kelantan,20,48
2014,36,Selangor,7,48
2014,36,Selangor,6,48
2014,36,Kelantan,17,47
2014,36,Kelantan,13,47
2014,36,Kelantan,10,47
2014,36,Kelantan,11,47
2014,36,Selangor,12,47
2014,36,Kelantan,16,47
2014,36,Selangor,9,47
2014,36,Selangor,11,47
2014,36,Kelantan,17,46
2014,36,Selangor,11,46
2014,36,Selangor,15,46
2014,36,Selangor,8,46
2014,36,Selangor,15,45
2014,36,Kelantan,14,44
2014,36,Kelantan,16,44
2014,36,Selangor,7,44
2014,36,Selangor,8,44
2014,36,Selangor,12,44
2014,36,Kelantan,40,43
2014,36,Selangor,8,43
2014,36,Selangor,7,43
2014,36,Kelantan,12,42
2014,36,Kelantan,21,41
2014,36,Kelantan,8,40
2014,36,Kelantan,7,40
2014,36,Selangor,12,40
2014,36,Kelantan,14,40
2014,36,Kelantan,27,39
2014,36,Kelantan,14,39
2014,36,Kelantan,30,39
2014,36,Kelantan,25,39
2014,36,Selangor,23,39
2014,36,Selangor,8,39
2014,36,Selangor,7,39
2014,36,Kelantan,53,38
2014,36,Kelantan,13,38
2014,36,Selangor,6,38
2014,36,Selangor,6,38
2014,36,Kelantan,18,37
2014,36,Kelantan,11,36
2014,36,Kelantan,23,36
2014,36,Kelantan,8,36
2014,36,Kelantan,8,36
2014,36,Selangor,5,36
2014,36,Selangor,6,36
2014,36,Selangor,6,36
2014,36,Kelantan,17,35
2014,36,Kelantan,20,35
2014,36,Kelantan,29,35
2014,36,Kelantan,17,35
2014,36,Kelantan,12,35
2014,36,Kelantan,11,35
2014,36,Selangor,10,35
2014,36,Kelantan,30,34
2014,36,Kelantan,17,34
2014,36,Kelantan,13,34
2014,36,Kelantan,24,34
2014,36,Kelantan,19,34
2014,36,Selangor,8,34
2014,36,Kelantan,7,34
2014,36,Kelantan,19,34
2014,36,Selangor,9,34
2014,36,Selangor,7,34
2014,36,Selangor,6,34
2014,36,Selangor,5,34
2014,36,Kelantan,7,33
2014,36,Kelantan,32,33
2014,36,Selangor,4,33
2014,36,Selangor,7,33
2014,36,Selangor,7,33
2014,36,Selangor,6,33
2014,36,Selangor,8,33
2014,36,Kelantan,6,32
2014,36,Kelantan,21,32
2014,36,P.Pinang,15,32
2014,36,Selangor,15,32
2014,36,Kelantan,9,31
2014,36,Selangor,5,31
2014,36,Selangor,4,31
2014,36,Selangor,5,31
2014,36,Selangor,6,31
2014,37,Selangor,112,282
2014,37,Selangor,50,172
2014,37,Selangor,90,159
2014,37,Selangor,34,143
2014,37,Selangor,36,129
2014,37,Kelantan,106,127
2014,37,Kelantan,45,124
2014,37,Selangor,26,113
2014,37,Selangor,53,110
2014,37,Selangor,31,110
2014,37,Kelantan,95,105
2014,37,Selangor,35,101
2014,37,Selangor,35,98
2014,37,Kelantan,173,94
2014,37,Kelantan,94,94
2014,37,Kelantan,41,91
2014,37,Kelantan,90,89
2014,37,Kelantan,32,89
2014,37,Kelantan,72,88
2014,37,Kelantan,32,87
2014,37,Kelantan,66,86
2014,37,Selangor,43,86
2014,37,Kelantan,60,85
2014,37,Selangor,24,85
2014,37,Selangor,44,85
2014,37,Kelantan,63,84
2014,37,Kelantan,53,84
2014,37,Kelantan,34,82
2014,37,Kelantan,50,82
2014,37,Kelantan,36,81
2014,37,Kelantan,61,81
2014,37,Kelantan,37,81
2014,37,Selangor,21,81
2014,37,Kelantan,69,80
2014,37,Kelantan,105,79
2014,37,Selangor,23,79
2014,37,Kelantan,47,77
2014,37,Kelantan,151,77
2014,37,Kelantan,97,77
2014,37,Kelantan,27,77
2014,37,Selangor,9,77
2014,37,Kelantan,54,76
2014,37,Kelantan,35,75
2014,37,Kelantan,87,75
2014,37,Kelantan,117,74
2014,37,Kelantan,39,74
2014,37,Kelantan,93,73
2014,37,Kelantan,57,73
2014,37,Kelantan,58,73
2014,37,Kelantan,78,73
2014,37,Kelantan,44,73
2014,37,Kelantan,100,73
2014,37,Kelantan,64,72
2014,37,Selangor,19,71
2014,37,Kelantan,150,70
2014,37,Kelantan,80,70
2014,37,Kelantan,40,70
2014,37,Kelantan,45,69
2014,37,Kelantan,48,69
2014,37,Kelantan,52,69
2014,37,Kelantan,66,69
2014,37,Kelantan,34,67
2014,37,Kelantan,51,67
2014,37,Kelantan,37,67
2014,37,Kelantan,44,67
2014,37,Kelantan,122,67
2014,37,Kelantan,47,67
2014,37,Selangor,18,67
2014,37,Kelantan,25,66
2014,37,Kelantan,29,66
2014,37,Kelantan,15,66
2014,37,Selangor,24,66
